GeoFips,GeoName,LineCode,Description,Income
54001,"Barbour, WV",3,Per capita personal income (dollars) 2/,29889
54003,"Berkeley, WV",1,Personal income (thousands of dollars),4134756
54003,"Berkeley, WV",2,Population (persons) 1/,111901
54003,"Berkeley, WV",3,Per capita personal income (dollars) 2/,36950
54005,"Boone, WV",1,Personal income (thousands of dollars),732765
54005,"Boone, WV",2,Population (persons) 1/,23372
54005,"Boone, WV",3,Per capita personal income (dollars) 2/,31352
54007,"Braxton, WV",1,Personal income (thousands of dollars),422025
54007,"Braxton, WV",2,Population (persons) 1/,14415
54007,"Braxton, WV",3,Per capita personal income (dollars) 2/,29277
54009,"Brooke, WV",1,Personal income (thousands of dollars),870052
54009,"Brooke, WV",2,Population (persons) 1/,23350
54009,"Brooke, WV",3,Per capita personal income (dollars) 2/,37261
54011,"Cabell, WV",1,Personal income (thousands of dollars),3707888
54011,"Cabell, WV",2,Population (persons) 1/,96844
54011,"Cabell, WV",3,Per capita personal income (dollars) 2/,38287
54013,"Calhoun, WV",1,Personal income (thousands of dollars),204111
54013,"Calhoun, WV",2,Population (persons) 1/,7470
54013,"Calhoun, WV",3,Per capita personal income (dollars) 2/,27324
54015,"Clay, WV",1,Personal income (thousands of dollars),258792
54015,"Clay, WV",2,Population (persons) 1/,8910
54015,"Clay, WV",3,Per capita personal income (dollars) 2/,29045
54017,"Doddridge, WV",1,Personal income (thousands of dollars),220514
54017,"Doddridge, WV",2,Population (persons) 1/,8176
54017,"Doddridge, WV",3,Per capita personal income (dollars) 2/,26971
54019,"Fayette, WV",1,Personal income (thousands of dollars),1370702
54019,"Fayette, WV",2,Population (persons) 1/,44997
54019,"Fayette, WV",3,Per capita personal income (dollars) 2/,30462
54021,"Gilmer, WV",1,Personal income (thousands of dollars),216154
54021,"Gilmer, WV",2,Population (persons) 1/,8518
54021,"Gilmer, WV",3,Per capita personal income (dollars) 2/,25376
54023,"Grant, WV",1,Personal income (thousands of dollars),380894
54023,"Grant, WV",2,Population (persons) 1/,11766
54023,"Grant, WV",3,Per capita personal income (dollars) 2/,32372
54025,"Greenbrier, WV",1,Personal income (thousands of dollars),1278853
54025,"Greenbrier, WV",2,Population (persons) 1/,35516
54025,"Greenbrier, WV",3,Per capita personal income (dollars) 2/,36008
54027,"Hampshire, WV",1,Personal income (thousands of dollars),722067
54027,"Hampshire, WV",2,Population (persons) 1/,23353
54027,"Hampshire, WV",3,Per capita personal income (dollars) 2/,30920
54029,"Hancock, WV",1,Personal income (thousands of dollars),1141608
54029,"Hancock, WV",2,Population (persons) 1/,29815
54029,"Hancock, WV",3,Per capita personal income (dollars) 2/,38290
54031,"Hardy, WV",1,Personal income (thousands of dollars),385286
54031,"Hardy, WV",2,Population (persons) 1/,13852
54031,"Hardy, WV",3,Per capita personal income (dollars) 2/,27814
54033,"Harrison, WV",1,Personal income (thousands of dollars),3016384
54033,"Harrison, WV",2,Population (persons) 1/,68714
54033,"Harrison, WV",3,Per capita personal income (dollars) 2/,43898
54035,"Jackson, WV",1,Personal income (thousands of dollars),999994
54035,"Jackson, WV",2,Population (persons) 1/,29237
54035,"Jackson, WV",3,Per capita personal income (dollars) 2/,34203
54037,"Jefferson, WV",1,Personal income (thousands of dollars),2532340
54037,"Jefferson, WV",2,Population (persons) 1/,56482
54037,"Jefferson, WV",3,Per capita personal income (dollars) 2/,44834
54039,"Kanawha, WV",1,Personal income (thousands of dollars),8282775
54039,"Kanawha, WV",2,Population (persons) 1/,188332
54039,"Kanawha, WV",3,Per capita personal income (dollars) 2/,43980
54041,"Lewis, WV",1,Personal income (thousands of dollars),602343
54041,"Lewis, WV",2,Population (persons) 1/,16448
54041,"Lewis, WV",3,Per capita personal income (dollars) 2/,36621
54043,"Lincoln, WV",1,Personal income (thousands of dollars),592369
54043,"Lincoln, WV",2,Population (persons) 1/,21415
54043,"Lincoln, WV",3,Per capita personal income (dollars) 2/,27661
54045,"Logan, WV",1,Personal income (thousands of dollars),1164276
54045,"Logan, WV",2,Population (persons) 1/,34707
54045,"Logan, WV",3,Per capita personal income (dollars) 2/,33546
54047,"McDowell, WV",1,Personal income (thousands of dollars),537661
54047,"McDowell, WV",2,Population (persons) 1/,19835
54047,"McDowell, WV",3,Per capita personal income (dollars) 2/,27107
54049,"Marion, WV",1,Personal income (thousands of dollars),2220485
54049,"Marion, WV",2,Population (persons) 1/,56925
54049,"Marion, WV",3,Per capita personal income (dollars) 2/,39007
54051,"Marshall, WV",1,Personal income (thousands of dollars),1170945
54051,"Marshall, WV",2,Population (persons) 1/,31978
54051,"Marshall, WV",3,Per capita personal income (dollars) 2/,36617
54053,"Mason, WV",1,Personal income (thousands of dollars),803444
54053,"Mason, WV",2,Population (persons) 1/,27037
54053,"Mason, WV",3,Per capita personal income (dollars) 2/,29716
54055,"Mercer, WV",1,Personal income (thousands of dollars),2081339
54055,"Mercer, WV",2,Population (persons) 1/,61164
54055,"Mercer, WV",3,Per capita personal income (dollars) 2/,34029
54057,"Mineral, WV",1,Personal income (thousands of dollars),983787
54057,"Mineral, WV",2,Population (persons) 1/,27451
54057,"Mineral, WV",3,Per capita personal income (dollars) 2/,35838
54059,"Mingo, WV",1,Personal income (thousands of dollars),743990
54059,"Mingo, WV",2,Population (persons) 1/,25292
54059,"Mingo, WV",3,Per capita personal income (dollars) 2/,29416
54061,"Monongalia, WV",1,Personal income (thousands of dollars),4318426
54061,"Monongalia, WV",2,Population (persons) 1/,104236
54061,"Monongalia, WV",3,Per capita personal income (dollars) 2/,41429
54063,"Monroe, WV",1,Personal income (thousands of dollars),389578
54063,"Monroe, WV",2,Population (persons) 1/,13506
54063,"Monroe, WV",3,Per capita personal income (dollars) 2/,28845
54065,"Morgan, WV",1,Personal income (thousands of dollars),576105
54065,"Morgan, WV",2,Population (persons) 1/,17524
54065,"Morgan, WV",3,Per capita personal income (dollars) 2/,32875
54067,"Nicholas, WV",1,Personal income (thousands of dollars),823724
54067,"Nicholas, WV",2,Population (persons) 1/,25594
54067,"Nicholas, WV",3,Per capita personal income (dollars) 2/,32184
54069,"Ohio, WV",1,Personal income (thousands of dollars),2096735
54069,"Ohio, WV",2,Population (persons) 1/,43066
54069,"Ohio, WV",3,Per capita personal income (dollars) 2/,48687
54071,"Pendleton, WV",1,Personal income (thousands of dollars),251309
54071,"Pendleton, WV",2,Population (persons) 1/,7229
54071,"Pendleton, WV",3,Per capita personal income (dollars) 2/,34764
54073,"Pleasants, WV",1,Personal income (thousands of dollars),296788
54073,"Pleasants, WV",2,Population (persons) 1/,7674
54073,"Pleasants, WV",3,Per capita personal income (dollars) 2/,38674
54075,"Pocahontas, WV",1,Personal income (thousands of dollars),293444
54075,"Pocahontas, WV",2,Population (persons) 1/,8607
54075,"Pocahontas, WV",3,Per capita personal income (dollars) 2/,34094
54077,"Preston, WV",1,Personal income (thousands of dollars),1123398
54077,"Preston, WV",2,Population (persons) 1/,33940
54077,"Preston, WV",3,Per capita personal income (dollars) 2/,33100
54079,"Putnam, WV",1,Personal income (thousands of dollars),2383238
54079,"Putnam, WV",2,Population (persons) 1/,56848
54079,"Putnam, WV",3,Per capita personal income (dollars) 2/,41923
54081,"Raleigh, WV",1,Personal income (thousands of dollars),2737967
54081,"Raleigh, WV",2,Population (persons) 1/,77510
54081,"Raleigh, WV",3,Per capita personal income (dollars) 2/,35324
54083,"Randolph, WV",1,Personal income (thousands of dollars),968266
54083,"Randolph, WV",2,Population (persons) 1/,29126
54083,"Randolph, WV",3,Per capita personal income (dollars) 2/,33244
54085,"Ritchie, WV",1,Personal income (thousands of dollars),319273
54085,"Ritchie, WV",2,Population (persons) 1/,9982
54085,"Ritchie, WV",3,Per capita personal income (dollars) 2/,31985
54087,"Roane, WV",1,Personal income (thousands of dollars),453413
54087,"Roane, WV",2,Population (persons) 1/,14435
54087,"Roane, WV",3,Per capita personal income (dollars) 2/,31411
54089,"Summers, WV",1,Personal income (thousands of dollars),369558
54089,"Summers, WV",2,Population (persons) 1/,13239
54089,"Summers, WV",3,Per capita personal income (dollars) 2/,27914
54091,"Taylor, WV",1,Personal income (thousands of dollars),587883
54091,"Taylor, WV",2,Population (persons) 1/,16912
54091,"Taylor, WV",3,Per capita personal income (dollars) 2/,34761
54093,"Tucker, WV",1,Personal income (thousands of dollars),227335
54093,"Tucker, WV",2,Population (persons) 1/,6966
54093,"Tucker, WV",3,Per capita personal income (dollars) 2/,32635
54095,"Tyler, WV",1,Personal income (thousands of dollars),299786
54095,"Tyler, WV",2,Population (persons) 1/,8975
54095,"Tyler, WV",3,Per capita personal income (dollars) 2/,33402
54097,"Upshur, WV",1,Personal income (thousands of dollars),781487
54097,"Upshur, WV",2,Population (persons) 1/,24758
54097,"Upshur, WV",3,Per capita personal income (dollars) 2/,31565
54099,"Wayne, WV",1,Personal income (thousands of dollars),1208548
54099,"Wayne, WV",2,Population (persons) 1/,40971
54099,"Wayne, WV",3,Per capita personal income (dollars) 2/,29498
54101,"Webster, WV",1,Personal income (thousands of dollars),242277
54101,"Webster, WV",2,Population (persons) 1/,8755
54101,"Webster, WV",3,Per capita personal income (dollars) 2/,27673
54103,"Wetzel, WV",1,Personal income (thousands of dollars),542360
54103,"Wetzel, WV",2,Population (persons) 1/,15816
54103,"Wetzel, WV",3,Per capita personal income (dollars) 2/,34292
54105,"Wirt, WV",1,Personal income (thousands of dollars),172374
54105,"Wirt, WV",2,Population (persons) 1/,5880
54105,"Wirt, WV",3,Per capita personal income (dollars) 2/,29315
54107,"Wood, WV",1,Personal income (thousands of dollars),3395529
54107,"Wood, WV",2,Population (persons) 1/,86452
54107,"Wood, WV",3,Per capita personal income (dollars) 2/,39276
54109,"Wyoming, WV",1,Personal income (thousands of dollars),650558
54109,"Wyoming, WV",2,Population (persons) 1/,22151
54109,"Wyoming, WV",3,Per capita personal income (dollars) 2/,29369
55001,"Adams, WI",1,Personal income (thousands of dollars),709651
55001,"Adams, WI",2,Population (persons) 1/,20148
55001,"Adams, WI",3,Per capita personal income (dollars) 2/,35222
55003,"Ashland, WI",1,Personal income (thousands of dollars),570402
55003,"Ashland, WI",2,Population (persons) 1/,15843
55003,"Ashland, WI",3,Per capita personal income (dollars) 2/,36003
55005,"Barron, WI",1,Personal income (thousands of dollars),2016679
55005,"Barron, WI",2,Population (persons) 1/,45563
55005,"Barron, WI",3,Per capita personal income (dollars) 2/,44261
55007,"Bayfield, WI",1,Personal income (thousands of dollars),627072
55007,"Bayfield, WI",2,Population (persons) 1/,14977
55007,"Bayfield, WI",3,Per capita personal income (dollars) 2/,41869
55009,"Brown, WI",1,Personal income (thousands of dollars),12052092
55009,"Brown, WI",2,Population (persons) 1/,258718
55009,"Brown, WI",3,Per capita personal income (dollars) 2/,46584
55011,"Buffalo, WI",1,Personal income (thousands of dollars),554938
55011,"Buffalo, WI",2,Population (persons) 1/,13192
55011,"Buffalo, WI",3,Per capita personal income (dollars) 2/,42066
55013,"Burnett, WI",1,Personal income (thousands of dollars),576993
55013,"Burnett, WI",2,Population (persons) 1/,15159
55013,"Burnett, WI",3,Per capita personal income (dollars) 2/,38063
55015,"Calumet, WI",1,Personal income (thousands of dollars),2233891
55015,"Calumet, WI",2,Population (persons) 1/,49762
55015,"Calumet, WI",3,Per capita personal income (dollars) 2/,44892
55017,"Chippewa, WI",1,Personal income (thousands of dollars),2701197
55017,"Chippewa, WI",2,Population (persons) 1/,63531
55017,"Chippewa, WI",3,Per capita personal income (dollars) 2/,42518
55019,"Clark, WI",1,Personal income (thousands of dollars),1258559
55019,"Clark, WI",2,Population (persons) 1/,34445
55019,"Clark, WI",3,Per capita personal income (dollars) 2/,36538
55021,"Columbia, WI",1,Personal income (thousands of dollars),2686572
55021,"Columbia, WI",2,Population (persons) 1/,56743
55021,"Columbia, WI",3,Per capita personal income (dollars) 2/,47346
55023,"Crawford, WI",1,Personal income (thousands of dollars),609114
55023,"Crawford, WI",2,Population (persons) 1/,16391
55023,"Crawford, WI",3,Per capita personal income (dollars) 2/,37161
55025,"Dane, WI",1,Personal income (thousands of dollars),28122328
55025,"Dane, WI",2,Population (persons) 1/,523643
55025,"Dane, WI",3,Per capita personal income (dollars) 2/,53705
55027,"Dodge, WI",1,Personal income (thousands of dollars),3633464
55027,"Dodge, WI",2,Population (persons) 1/,88502
55027,"Dodge, WI",3,Per capita personal income (dollars) 2/,41055
55029,"Door, WI",1,Personal income (thousands of dollars),1481673
55029,"Door, WI",2,Population (persons) 1/,27554
55029,"Door, WI",3,Per capita personal income (dollars) 2/,53773
55031,"Douglas, WI",1,Personal income (thousands of dollars),1683149
55031,"Douglas, WI",2,Population (persons) 1/,43601
55031,"Douglas, WI",3,Per capita personal income (dollars) 2/,38603
55033,"Dunn, WI",1,Personal income (thousands of dollars),1615969
55033,"Dunn, WI",2,Population (persons) 1/,44497
55033,"Dunn, WI",3,Per capita personal income (dollars) 2/,36316
55035,"Eau Claire, WI",1,Personal income (thousands of dollars),4466838
55035,"Eau Claire, WI",2,Population (persons) 1/,102105
55035,"Eau Claire, WI",3,Per capita personal income (dollars) 2/,43747
55037,"Florence, WI",1,Personal income (thousands of dollars),208884
55037,"Florence, WI",2,Population (persons) 1/,4464
55037,"Florence, WI",3,Per capita personal income (dollars) 2/,46793
55039,"Fond du Lac, WI",1,Personal income (thousands of dollars),4462797
55039,"Fond du Lac, WI",2,Population (persons) 1/,101973
55039,"Fond du Lac, WI",3,Per capita personal income (dollars) 2/,43764
55041,"Forest, WI",1,Personal income (thousands of dollars),312645
55041,"Forest, WI",2,Population (persons) 1/,9057
55041,"Forest, WI",3,Per capita personal income (dollars) 2/,34520
55043,"Grant, WI",1,Personal income (thousands of dollars),2007102
55043,"Grant, WI",2,Population (persons) 1/,52250
55043,"Grant, WI",3,Per capita personal income (dollars) 2/,38413
55045,"Green, WI",1,Personal income (thousands of dollars),1724211
55045,"Green, WI",2,Population (persons) 1/,37186
55045,"Green, WI",3,Per capita personal income (dollars) 2/,46367
55047,"Green Lake, WI",1,Personal income (thousands of dollars),863700
55047,"Green Lake, WI",2,Population (persons) 1/,18856
55047,"Green Lake, WI",3,Per capita personal income (dollars) 2/,45805
55049,"Iowa, WI",1,Personal income (thousands of dollars),1044845
55049,"Iowa, WI",2,Population (persons) 1/,23813
55049,"Iowa, WI",3,Per capita personal income (dollars) 2/,43877
55051,"Iron, WI",1,Personal income (thousands of dollars),247661
